cagr,components,decision_reason,dsr,gate_status,inverse_weight,max_drawdown,n_trials_index,optimizer_family,psr,sharpe,validation_tier,weights
0.09627491856801118,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_cagr_sharpe,1.0,fail,0.06666666666666665,-0.4105609934992548,1,equal_weight,1.0,0.745927619619654,API-estimated,"{""AGG"": 0.022222, ""DBC"": 0.022222, ""DIA"": 0.022222, ""DOG"": 0.022222, ""EEM"": 0.022222, ""EFA"": 0.022222, ""EWA"": 0.022222, ""EWC"": 0.022222, ""EWG"": 0.022222, ""EWH"": 0.022222, ""EWJ"": 0.022222, ""EWU"": 0.022222, ""FXI"": 0.022222, ""GLD"": 0.022222, ""IEF"": 0.022222, ""IJR"": 0.022222, ""IWB"": 0.022222, ""IWD"": 0.022222, ""IWF"": 0.022222, ""IWM"": 0.022222, ""IYR"": 0.022222, ""LQD"": 0.022222, ""MDY"": 0.022222, ""PSQ"": 0.022222, ""QQQ"": 0.022222, ""SH"": 0.022222, ""SHY"": 0.022222, ""SLV"": 0.022222, ""SPY"": 0.022222, ""TLT"": 0.022222, ""VNQ"": 0.022222, ""XLB"": 0.022222, ""XLE"": 0.022222, ""XLF"": 0.022222, ""XLI"": 0.022222, ""XLK"": 0.022222, ""XLP"": 0.022222, ""XLU"": 0.022222, ""XLV"": 0.022222, ""XLY"": 0.022222, ""strategy_1873038"": 0.022222, ""strategy_1934014"": 0.022222, ""strategy_1934023"": 0.022222, ""strategy_1934030"": 0.022222, ""strategy_1934037"": 0.022222}"
0.07623135377692258,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_cagr_sharpe,1.0,fail,0.050087426616534245,-0.2688537679165848,2,inverse_volatility,1.0,0.8827189040860477,API-estimated,"{""AGG"": 0.062259, ""DBC"": 0.017405, ""DIA"": 0.017915, ""DOG"": 0.018112, ""EEM"": 0.011953, ""EFA"": 0.015465, ""EWA"": 0.012014, ""EWC"": 0.014924, ""EWG"": 0.013121, ""EWH"": 0.01369, ""EWJ"": 0.016293, ""EWU"": 0.014562, ""FXI"": 0.009861, ""GLD"": 0.018945, ""IEF"": 0.048137, ""IJR"": 0.013876, ""IWB"": 0.017124, ""IWD"": 0.016738, ""IWF"": 0.016292, ""IWM"": 0.013523, ""IYR"": 0.011654, ""LQD"": 0.038, ""MDY"": 0.014684, ""PSQ"": 0.01507, ""QQQ"": 0.015075, ""SH"": 0.016905, ""SHY"": 0.21859, ""SLV"": 0.010698, ""SPY"": 0.017048, ""TLT"": 0.022174, ""VNQ"": 0.011286, ""XLB"": 0.014059, ""XLE"": 0.011035, ""XLF"": 0.011074, ""XLI"": 0.015581, ""XLK"": 0.014519, ""XLP"": 0.023148, ""XLU"": 0.017558, ""XLV"": 0.019553, ""XLY"": 0.014781, ""strategy_1873038"": 0.018842, ""strategy_1934014"": 0.014676, ""strategy_1934023"": 0.015049, ""strategy_1934030"": 0.016017, ""strategy_1934037"": 0.020712}"
0.02402507448570046,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_cagr_sharpe,1.0,fail,0.2134374749566329,-0.1268237878612022,3,hrp,1.0,0.7961356162844481,API-estimated,"{""AGG"": 0.132183, ""DBC"": 0.004023, ""DIA"": 0.004855, ""DOG"": 0.020415, ""EEM"": 0.020081, ""EFA"": 0.000962, ""EWA"": 0.000696, ""EWC"": 0.001393, ""EWG"": 0.000692, ""EWH"": 0.001605, ""EWJ"": 0.001661, ""EWU"": 0.001643, ""FXI"": 0.069899, ""GLD"": 0.005376, ""IEF"": 0.046693, ""IJR"": 0.003234, ""IWB"": 0.002225, ""IWD"": 0.002611, ""IWF"": 0.037305, ""IWM"": 0.001497, ""IYR"": 0.001236, ""LQD"": 0.079789, ""MDY"": 0.001765, ""PSQ"": 0.085471, ""QQQ"": 0.05574, ""SH"": 0.107551, ""SHY"": 0.25, ""SLV"": 0.001714, ""SPY"": 0.002206, ""TLT"": 0.009908, ""VNQ"": 0.001159, ""XLB"": 0.000954, ""XLE"": 0.000872, ""XLF"": 0.002233, ""XLI"": 0.003896, ""XLK"": 0.001965, ""XLP"": 0.004491, ""XLU"": 0.002584, ""XLV"": 0.003996, ""XLY"": 0.003979, ""strategy_1873038"": 0.004715, ""strategy_1934014"": 0.001542, ""strategy_1934023"": 0.004309, ""strategy_1934030"": 0.002864, ""strategy_1934037"": 0.00601}"
0.02402507448570046,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_cagr_sharpe,1.0,fail,0.2134374749566329,-0.1268237878612022,4,constrained_ensemble_iv_0.00_hrp_1.00,1.0,0.7961356162844481,API-estimated,"{""AGG"": 0.132183, ""DBC"": 0.004023, ""DIA"": 0.004855, ""DOG"": 0.020415, ""EEM"": 0.020081, ""EFA"": 0.000962, ""EWA"": 0.000696, ""EWC"": 0.001393, ""EWG"": 0.000692, ""EWH"": 0.001605, ""EWJ"": 0.001661, ""EWU"": 0.001643, ""FXI"": 0.069899, ""GLD"": 0.005376, ""IEF"": 0.046693, ""IJR"": 0.003234, ""IWB"": 0.002225, ""IWD"": 0.002611, ""IWF"": 0.037305, ""IWM"": 0.001497, ""IYR"": 0.001236, ""LQD"": 0.079789, ""MDY"": 0.001765, ""PSQ"": 0.085471, ""QQQ"": 0.05574, ""SH"": 0.107551, ""SHY"": 0.25, ""SLV"": 0.001714, ""SPY"": 0.002206, ""TLT"": 0.009908, ""VNQ"": 0.001159, ""XLB"": 0.000954, ""XLE"": 0.000872, ""XLF"": 0.002233, ""XLI"": 0.003896, ""XLK"": 0.001965, ""XLP"": 0.004491, ""XLU"": 0.002584, ""XLV"": 0.003996, ""XLY"": 0.003979, ""strategy_1873038"": 0.004715, ""strategy_1934014"": 0.001542, ""strategy_1934023"": 0.004309, ""strategy_1934030"": 0.002864, ""strategy_1934037"": 0.00601}"
0.05148810036714102,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_cagr_sharpe,1.0,fail,0.12402014594019539,-0.1585142746822732,5,constrained_ensemble_iv_0.25_hrp_0.75,1.0,0.9561274240823704,API-estimated,"{""AGG"": 0.09302, ""DBC"": 0.010881, ""DIA"": 0.011528, ""DOG"": 0.018776, ""EEM"": 0.015426, ""EFA"": 0.008468, ""EWA"": 0.006555, ""EWC"": 0.008385, ""EWG"": 0.007127, ""EWH"": 0.007842, ""EWJ"": 0.009219, ""EWU"": 0.008312, ""FXI"": 0.03722, ""GLD"": 0.012301, ""IEF"": 0.046428, ""IJR"": 0.008687, ""IWB"": 0.009909, ""IWD"": 0.009886, ""IWF"": 0.025588, ""IWM"": 0.007706, ""IYR"": 0.006616, ""LQD"": 0.056366, ""MDY"": 0.008432, ""PSQ"": 0.047076, ""QQQ"": 0.033424, ""SH"": 0.058169, ""SHY"": 0.25, ""SLV"": 0.00634, ""SPY"": 0.009861, ""TLT"": 0.016059, ""VNQ"": 0.00639, ""XLB"": 0.007735, ""XLE"": 0.006127, ""XLF"": 0.006773, ""XLI"": 0.009876, ""XLK"": 0.008438, ""XLP"": 0.014076, ""XLU"": 0.010299, ""XLV"": 0.011983, ""XLY"": 0.009498, ""strategy_1873038"": 0.011945, ""strategy_1934014"": 0.008325, ""strategy_1934023"": 0.009789, ""strategy_1934030"": 0.009628, ""strategy_1934037"": 0.013509}"
0.06331217419542834,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_cagr_sharpe,1.0,fail,0.08456092263804937,-0.21128714140420302,6,constrained_ensemble_iv_0.50_hrp_0.50,1.0,0.9216378834320815,API-estimated,"{""AGG"": 0.075737, ""DBC"": 0.013907, ""DIA"": 0.014472, ""DOG"": 0.018053, ""EEM"": 0.013372, ""EFA"": 0.011781, ""EWA"": 0.009141, ""EWC"": 0.011471, ""EWG"": 0.009967, ""EWH"": 0.010595, ""EWJ"": 0.012554, ""EWU"": 0.011255, ""FXI"": 0.022799, ""GLD"": 0.015358, ""IEF"": 0.046311, ""IJR"": 0.011093, ""IWB"": 0.0133, ""IWD"": 0.013096, ""IWF"": 0.020418, ""IWM"": 0.010446, ""IYR"": 0.00899, ""LQD"": 0.04603, ""MDY"": 0.011374, ""PSQ"": 0.030132, ""QQQ"": 0.023575, ""SH"": 0.036376, ""SHY"": 0.25, ""SLV"": 0.008381, ""SPY"": 0.013239, ""TLT"": 0.018773, ""VNQ"": 0.008698, ""XLB"": 0.010727, ""XLE"": 0.008447, ""XLF"": 0.008777, ""XLI"": 0.012515, ""XLK"": 0.011294, ""XLP"": 0.018306, ""XLU"": 0.013704, ""XLV"": 0.015508, ""XLY"": 0.011934, ""strategy_1873038"": 0.015135, ""strategy_1934014"": 0.011318, ""strategy_1934023"": 0.012208, ""strategy_1934030"": 0.012613, ""strategy_1934037"": 0.016819}"
0.06988748258661936,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_cagr_sharpe,1.0,fail,0.06233395805638363,-0.2399241913549316,7,constrained_ensemble_iv_0.75_hrp_0.25,1.0,0.9033690645122816,API-estimated,"{""AGG"": 0.066002, ""DBC"": 0.015612, ""DIA"": 0.016131, ""DOG"": 0.017645, ""EEM"": 0.012215, ""EFA"": 0.013646, ""EWA"": 0.010597, ""EWC"": 0.013209, ""EWG"": 0.011567, ""EWH"": 0.012145, ""EWJ"": 0.014433, ""EWU"": 0.012913, ""FXI"": 0.014676, ""GLD"": 0.017079, ""IEF"": 0.046245, ""IJR"": 0.012449, ""IWB"": 0.01521, ""IWD"": 0.014905, ""IWF"": 0.017506, ""IWM"": 0.011989, ""IYR"": 0.010328, ""LQD"": 0.040208, ""MDY"": 0.013031, ""PSQ"": 0.020588, ""QQQ"": 0.018028, ""SH"": 0.024101, ""SHY"": 0.25, ""SLV"": 0.009531, ""SPY"": 0.015142, ""TLT"": 0.020302, ""VNQ"": 0.009999, ""XLB"": 0.012413, ""XLE"": 0.009753, ""XLF"": 0.009905, ""XLI"": 0.014001, ""XLK"": 0.012903, ""XLP"": 0.020689, ""XLU"": 0.015622, ""XLV"": 0.017493, ""XLY"": 0.013306, ""strategy_1873038"": 0.016932, ""strategy_1934014"": 0.013004, ""strategy_1934023"": 0.01357, ""strategy_1934030"": 0.014295, ""strategy_1934037"": 0.018683}"
0.07623135377692258,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_cagr_sharpe,1.0,fail,0.050087426616534245,-0.2688537679165848,8,constrained_ensemble_iv_1.00_hrp_0.00,1.0,0.8827189040860477,API-estimated,"{""AGG"": 0.062259, ""DBC"": 0.017405, ""DIA"": 0.017915, ""DOG"": 0.018112, ""EEM"": 0.011953, ""EFA"": 0.015465, ""EWA"": 0.012014, ""EWC"": 0.014924, ""EWG"": 0.013121, ""EWH"": 0.01369, ""EWJ"": 0.016293, ""EWU"": 0.014562, ""FXI"": 0.009861, ""GLD"": 0.018945, ""IEF"": 0.048137, ""IJR"": 0.013876, ""IWB"": 0.017124, ""IWD"": 0.016738, ""IWF"": 0.016292, ""IWM"": 0.013523, ""IYR"": 0.011654, ""LQD"": 0.038, ""MDY"": 0.014684, ""PSQ"": 0.01507, ""QQQ"": 0.015075, ""SH"": 0.016905, ""SHY"": 0.21859, ""SLV"": 0.010698, ""SPY"": 0.017048, ""TLT"": 0.022174, ""VNQ"": 0.011286, ""XLB"": 0.014059, ""XLE"": 0.011035, ""XLF"": 0.011074, ""XLI"": 0.015581, ""XLK"": 0.014519, ""XLP"": 0.023148, ""XLU"": 0.017558, ""XLV"": 0.019553, ""XLY"": 0.014781, ""strategy_1873038"": 0.018842, ""strategy_1934014"": 0.014676, ""strategy_1934023"": 0.015049, ""strategy_1934030"": 0.016017, ""strategy_1934037"": 0.020712}"
0.22053686156345353,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_sharpe,1.0,fail,0.0,-0.5049284840391036,9,strategy_sleeve_grid_s0.700_inv0.000_bond0.000_real0.000_equity0.300,1.0,1.2767323406171092,API-estimated,"{""AGG"": 0.0, ""DBC"": 0.0, ""DIA"": 0.0, ""DOG"": 0.0, ""EEM"": 0.06, ""EFA"": 0.06, ""EWA"": 0.0, ""EWC"": 0.0, ""EWG"": 0.0, ""EWH"": 0.0, ""EWJ"": 0.0, ""EWU"": 0.0, ""FXI"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IJR"": 0.0, ""IWB"": 0.0, ""IWD"": 0.0, ""IWF"": 0.0, ""IWM"": 0.06, ""IYR"": 0.0, ""LQD"": 0.0, ""MDY"": 0.0, ""PSQ"": 0.0, ""QQQ"": 0.06, ""SH"": 0.0, ""SHY"": 0.0, ""SLV"": 0.0, ""SPY"": 0.06, ""TLT"": 0.0, ""VNQ"": 0.0, ""XLB"": 0.0, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""strategy_1873038"": 0.14, ""strategy_1934014"": 0.14, ""strategy_1934023"": 0.14, ""strategy_1934030"": 0.14, ""strategy_1934037"": 0.14}"
0.2204242400141987,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_sharpe,1.0,fail,0.0,-0.4979570108707768,10,strategy_sleeve_grid_s0.700_inv0.000_bond0.000_real0.025_equity0.275,1.0,1.2911532600755786,API-estimated,"{""AGG"": 0.0, ""DBC"": 0.00625, ""DIA"": 0.0, ""DOG"": 0.0, ""EEM"": 0.055, ""EFA"": 0.055, ""EWA"": 0.0, ""EWC"": 0.0, ""EWG"": 0.0, ""EWH"": 0.0, ""EWJ"": 0.0, ""EWU"": 0.0, ""FXI"": 0.0, ""GLD"": 0.00625, ""IEF"": 0.0, ""IJR"": 0.0, ""IWB"": 0.0, ""IWD"": 0.0, ""IWF"": 0.0, ""IWM"": 0.055, ""IYR"": 0.0, ""LQD"": 0.0, ""MDY"": 0.0, ""PSQ"": 0.0, ""QQQ"": 0.055, ""SH"": 0.0, ""SHY"": 0.0, ""SLV"": 0.00625, ""SPY"": 0.055, ""TLT"": 0.0, ""VNQ"": 0.00625, ""XLB"": 0.0, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""strategy_1873038"": 0.14, ""strategy_1934014"": 0.14, ""strategy_1934023"": 0.14, ""strategy_1934030"": 0.14, ""strategy_1934037"": 0.14}"
0.22028690120084038,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_sharpe,1.0,fail,0.0,-0.49093517221964167,11,strategy_sleeve_grid_s0.700_inv0.000_bond0.000_real0.050_equity0.250,1.0,1.3052181927411817,API-estimated,"{""AGG"": 0.0, ""DBC"": 0.0125, ""DIA"": 0.0, ""DOG"": 0.0, ""EEM"": 0.05, ""EFA"": 0.05, ""EWA"": 0.0, ""EWC"": 0.0, ""EWG"": 0.0, ""EWH"": 0.0, ""EWJ"": 0.0, ""EWU"": 0.0, ""FXI"": 0.0, ""GLD"": 0.0125, ""IEF"": 0.0, ""IJR"": 0.0, ""IWB"": 0.0, ""IWD"": 0.0, ""IWF"": 0.0, ""IWM"": 0.05, ""IYR"": 0.0, ""LQD"": 0.0, ""MDY"": 0.0, ""PSQ"": 0.0, ""QQQ"": 0.05, ""SH"": 0.0, ""SHY"": 0.0, ""SLV"": 0.0125, ""SPY"": 0.05, ""TLT"": 0.0, ""VNQ"": 0.0125, ""XLB"": 0.0, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""strategy_1873038"": 0.14, ""strategy_1934014"": 0.14, ""strategy_1934023"": 0.14, ""strategy_1934030"": 0.14, ""strategy_1934037"": 0.14}"
0.2176693956256277,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_sharpe,1.0,fail,0.0,-0.48061230669468347,12,strategy_sleeve_grid_s0.700_inv0.000_bond0.050_real0.000_equity0.250,1.0,1.3317049050291954,API-estimated,"{""AGG"": 0.01, ""DBC"": 0.0, ""DIA"": 0.0, ""DOG"": 0.0, ""EEM"": 0.05, ""EFA"": 0.05, ""EWA"": 0.0, ""EWC"": 0.0, ""EWG"": 0.0, ""EWH"": 0.0, ""EWJ"": 0.0, ""EWU"": 0.0, ""FXI"": 0.0, ""GLD"": 0.0, ""IEF"": 0.01, ""IJR"": 0.0, ""IWB"": 0.0, ""IWD"": 0.0, ""IWF"": 0.0, ""IWM"": 0.05, ""IYR"": 0.0, ""LQD"": 0.01, ""MDY"": 0.0, ""PSQ"": 0.0, ""QQQ"": 0.05, ""SH"": 0.0, ""SHY"": 0.01, ""SLV"": 0.0, ""SPY"": 0.05, ""TLT"": 0.01, ""VNQ"": 0.0, ""XLB"": 0.0, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""strategy_1873038"": 0.14, ""strategy_1934014"": 0.14, ""strategy_1934023"": 0.14, ""strategy_1934030"": 0.14, ""strategy_1934037"": 0.14}"
0.2175159543475702,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_sharpe,1.0,fail,0.0,-0.4733941946579058,13,strategy_sleeve_grid_s0.700_inv0.000_bond0.050_real0.025_equity0.225,1.0,1.3471881835209543,API-estimated,"{""AGG"": 0.01, ""DBC"": 0.00625, ""DIA"": 0.0, ""DOG"": 0.0, ""EEM"": 0.045, ""EFA"": 0.045, ""EWA"": 0.0, ""EWC"": 0.0, ""EWG"": 0.0, ""EWH"": 0.0, ""EWJ"": 0.0, ""EWU"": 0.0, ""FXI"": 0.0, ""GLD"": 0.00625, ""IEF"": 0.01, ""IJR"": 0.0, ""IWB"": 0.0, ""IWD"": 0.0, ""IWF"": 0.0, ""IWM"": 0.045, ""IYR"": 0.0, ""LQD"": 0.01, ""MDY"": 0.0, ""PSQ"": 0.0, ""QQQ"": 0.045, ""SH"": 0.0, ""SHY"": 0.01, ""SLV"": 0.00625, ""SPY"": 0.045, ""TLT"": 0.01, ""VNQ"": 0.00625, ""XLB"": 0.0, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""strategy_1873038"": 0.14, ""strategy_1934014"": 0.14, ""strategy_1934023"": 0.14, ""strategy_1934030"": 0.14, ""strategy_1934037"": 0.14}"
0.2173378674769746,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_sharpe,1.0,fail,0.0,-0.4661259080809721,14,strategy_sleeve_grid_s0.700_inv0.000_bond0.050_real0.050_equity0.200,1.0,1.3622018877365714,API-estimated,"{""AGG"": 0.01, ""DBC"": 0.0125, ""DIA"": 0.0, ""DOG"": 0.0, ""EEM"": 0.04, ""EFA"": 0.04, ""EWA"": 0.0, ""EWC"": 0.0, ""EWG"": 0.0, ""EWH"": 0.0, ""EWJ"": 0.0, ""EWU"": 0.0, ""FXI"": 0.0, ""GLD"": 0.0125, ""IEF"": 0.01, ""IJR"": 0.0, ""IWB"": 0.0, ""IWD"": 0.0, ""IWF"": 0.0, ""IWM"": 0.04, ""IYR"": 0.0, ""LQD"": 0.01, ""MDY"": 0.0, ""PSQ"": 0.0, ""QQQ"": 0.04, ""SH"": 0.0, ""SHY"": 0.01, ""SLV"": 0.0125, ""SPY"": 0.04, ""TLT"": 0.01, ""VNQ"": 0.0125, ""XLB"": 0.0, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""strategy_1873038"": 0.14, ""strategy_1934014"": 0.14, ""strategy_1934023"": 0.14, ""strategy_1934030"": 0.14, ""strategy_1934037"": 0.14}"
0.2161746333847352,strategy_1934030|strategy_1934014|strategy_1873038|strategy_1934023|strategy_1934037|SPY|DIA|QQQ|IWM|IWB|IWD|IWF|MDY|IJR|XLB|XLE|XLF|XLI|XLK|XLP|XLU|XLV|XLY|EFA|EEM|EWJ|EWG|EWU|EWC|EWA|EWH|FXI|AGG|SHY|IEF|TLT|LQD|GLD|SLV|DBC|IYR|VNQ|SH|DOG|PSQ,failed_sharpe,1.0,fail,0.0,-0.4681622702606706,15,strategy_sleeve_grid_s0.700_inv0.000_bond0.075_real0.000_equity0.225,1.0,1.3609821029563152,API-estimated,"{""AGG"": 0.015, ""DBC"": 0.0, ""DIA"": 0.0, ""DOG"": 0.0, ""EEM"": 0.045, ""EFA"": 0.045, ""EWA"": 0.0, ""EWC"": 0.0, ""EWG"": 0.0, ""EWH"": 0.0, ""EWJ"": 0.0, ""EWU"": 0.0, ""FXI"": 0.0, ""GLD"": 0.0, ""IEF"": 0.015, ""IJR"": 0.0, ""IWB"": 0.0, ""IWD"": 0.0, ""IWF"": 0.0, ""IWM"": 0.045, ""IYR"": 0.0, ""LQD"": 0.015, ""MDY"": 0.0, ""PSQ"": 0.0, ""QQQ"": 0.045, ""SH"": 0.0, ""SHY"": 0.015, ""SLV"": 0.0, ""SPY"": 0.045, ""TLT"": 0.015, ""VNQ"": 0.0, ""XLB"": 0.0, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""strategy_1873038"": 0.14, ""strategy_1934014"": 0.14, ""strategy_1934023"": 0.14, ""strategy_1934030"": 0.14, ""strategy_1934037"": 0.14}"
