cagr,cagr_gate,components,decision_reason,dsr,gate_status,inverse_weight,max_drawdown,max_drawdown_gate,n_trials_index,optimizer_family,psr,sharpe,sharpe_gate,validation_tier,walk_forward_positive_rate,weights,worst_crisis_drawdown
0.21157596365521836,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_sharpe,1.0,fail,0.05555555555555555,-0.2128374315788335,-0.25,1,dynamic_equal_weight,1.0,1.8108834889969225,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.055556, ""defensive_proxy_component"": 0.055556, ""strategy_1873038"": 0.055556, ""strategy_1873038_timed_200d"": 0.055556, ""strategy_1873038_timed_ensemble"": 0.055556, ""strategy_1934014"": 0.055556, ""strategy_1934014_timed_200d"": 0.055556, ""strategy_1934014_timed_ensemble"": 0.055556, ""strategy_1934023"": 0.055556, ""strategy_1934023_timed_200d"": 0.055556, ""strategy_1934023_timed_ensemble"": 0.055556, ""strategy_1934030"": 0.055556, ""strategy_1934030_timed_200d"": 0.055556, ""strategy_1934030_timed_ensemble"": 0.055556, ""strategy_1934037"": 0.055556, ""strategy_1934037_timed_200d"": 0.055556, ""strategy_1934037_timed_ensemble"": 0.055556, ""tactical_etf_component"": 0.055556}",-0.21283743157883384
0.16211288320888828,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe,1.0,fail,0.050281669853554874,-0.1574246422858323,-0.25,2,dynamic_inverse_volatility,1.0,1.8529026443170438,2.0,API-estimated,1.0,"{""conditional_inverse_sleeve"": 0.050282, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.040525, ""strategy_1873038_timed_200d"": 0.058161, ""strategy_1873038_timed_ensemble"": 0.057665, ""strategy_1934014"": 0.03132, ""strategy_1934014_timed_200d"": 0.040369, ""strategy_1934014_timed_ensemble"": 0.040499, ""strategy_1934023"": 0.03214, ""strategy_1934023_timed_200d"": 0.039541, ""strategy_1934023_timed_ensemble"": 0.040012, ""strategy_1934030"": 0.034246, ""strategy_1934030_timed_200d"": 0.043991, ""strategy_1934030_timed_ensemble"": 0.044127, ""strategy_1934037"": 0.044424, ""strategy_1934037_timed_200d"": 0.059821, ""strategy_1934037_timed_ensemble"": 0.058981, ""tactical_etf_component"": 0.033897}",-0.15742464228583208
0.16211288320888828,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe,1.0,fail,0.050281669853554874,-0.1574246422858323,-0.25,3,dynamic_hrp,1.0,1.8529026443170438,2.0,API-estimated,1.0,"{""conditional_inverse_sleeve"": 0.050282, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.040525, ""strategy_1873038_timed_200d"": 0.058161, ""strategy_1873038_timed_ensemble"": 0.057665, ""strategy_1934014"": 0.03132, ""strategy_1934014_timed_200d"": 0.040369, ""strategy_1934014_timed_ensemble"": 0.040499, ""strategy_1934023"": 0.03214, ""strategy_1934023_timed_200d"": 0.039541, ""strategy_1934023_timed_ensemble"": 0.040012, ""strategy_1934030"": 0.034246, ""strategy_1934030_timed_200d"": 0.043991, ""strategy_1934030_timed_ensemble"": 0.044127, ""strategy_1934037"": 0.044424, ""strategy_1934037_timed_200d"": 0.059821, ""strategy_1934037_timed_ensemble"": 0.058981, ""tactical_etf_component"": 0.033897}",-0.15742464228583208
0.20057381001184682,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_sharpe_max_drawdown,1.0,fail,0.0,-0.37522945319446965,-0.25,4,dynamic_grid_raw_s0.55_inv0.00_taa0.00_def0.45,1.0,1.5463813920340772,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.0, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.15, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.15, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.15, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.15, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.15, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.0}",-0.36197091231907375
0.18820194125911582,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.0,-0.3280020968318337,-0.25,5,dynamic_grid_raw_s0.55_inv0.00_taa0.05_def0.40,1.0,1.5562429021243185,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.0, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.1375, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.1375, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.1375, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.1375, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.1375, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.0625}",-0.31765166660148436
0.17759688057872336,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.0,-0.28613156862058076,-0.25,6,dynamic_grid_raw_s0.55_inv0.00_taa0.10_def0.35,1.0,1.5464023648516738,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.0, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.126923, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.126923, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.126923, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.126923, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.126923, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.115385}",-0.28419586857590806
0.16841143214668297,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.0,-0.27508191463599396,-0.25,7,dynamic_grid_raw_s0.55_inv0.00_taa0.15_def0.30,1.0,1.520557627154186,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.0, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.117857, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.117857, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.117857, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.117857, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.117857, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.160714}",-0.27508191463599374
0.1603821766335467,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.0,-0.2672344638398263,-0.25,8,dynamic_grid_raw_s0.55_inv0.00_taa0.20_def0.25,1.0,1.4831094393678934,2.0,API-estimated,0.8888888888888888,"{""conditional_inverse_sleeve"": 0.0, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.11, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.11, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.11, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.11, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.11, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.2}",-0.2672344638398264
0.19113689179883053,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.03260869565217391,-0.34846240788737814,-0.25,9,dynamic_grid_raw_s0.55_inv0.03_taa0.00_def0.42,1.0,1.5701845878335143,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.032609, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.143478, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.143478, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.143478, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.143478, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.143478, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.0}",-0.33795491300151104
0.17998844803601943,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.029999999999999995,-0.30405065030915657,-0.25,10,dynamic_grid_raw_s0.55_inv0.03_taa0.05_def0.37,1.0,1.5744857128184728,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.03, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.132, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.132, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.132, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.132, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.132, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.06}",-0.2963678574767111
0.17037099710410275,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.027777777777777776,-0.27405507866571455,-0.25,11,dynamic_grid_raw_s0.55_inv0.03_taa0.10_def0.32,1.0,1.5588890099058417,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.027778, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.122222, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.122222, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.122222, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.122222, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.122222, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.111111}",-0.27405507866571455
0.1619943872925751,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.02586206896551724,-0.2659160352125468,-0.25,12,dynamic_grid_raw_s0.55_inv0.03_taa0.15_def0.27,1.0,1.5277148916634797,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.025862, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.113793, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.113793, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.113793, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.113793, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.113793, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.155172}",-0.2659160352125466
0.15927438340097244,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.025,-0.26682912768856415,-0.25,13,dynamic_grid_raw_s0.55_inv0.03_taa0.20_def0.22,1.0,1.4792098920996481,2.0,API-estimated,0.8888888888888888,"{""conditional_inverse_sleeve"": 0.025, ""defensive_proxy_component"": 0.225, ""strategy_1873038"": 0.11, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.11, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.11, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.11, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.11, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.2}",-0.26682912768856426
0.1824728610828139,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.0625,-0.3231742606465319,-0.25,14,dynamic_grid_raw_s0.55_inv0.05_taa0.00_def0.40,1.0,1.592662948445014,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.0625, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.1375, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.1375, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.1375, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.1375, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.1375, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.0}",-0.3153752418849567
0.17239862225041813,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.05769230769230768,-0.28149346720100454,-0.25,15,dynamic_grid_raw_s0.55_inv0.05_taa0.05_def0.35,1.0,1.5909959977208084,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.057692, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.126923, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.126923, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.126923, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.126923, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.126923, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.057692}",-0.27642079286793153
0.1636560513225931,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.053571428571428575,-0.26456236963720237,-0.25,16,dynamic_grid_raw_s0.55_inv0.05_taa0.10_def0.30,1.0,1.5694478287363824,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.053571, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.117857, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.117857, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.117857, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.117857, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.117857, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.107143}",-0.26456236963720214
0.15600159021662607,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.05,-0.25729774867152067,-0.25,17,dynamic_grid_raw_s0.55_inv0.05_taa0.15_def0.25,1.0,1.5329447443525843,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.05, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.11, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.11, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.11, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.11, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.11, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.15}",-0.25729774867152067
0.15815312610348697,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.05,-0.266437118841259,-0.25,18,dynamic_grid_raw_s0.55_inv0.05_taa0.20_def0.20,1.0,1.4735781657614055,2.0,API-estimated,0.8888888888888888,"{""conditional_inverse_sleeve"": 0.05, ""defensive_proxy_component"": 0.2, ""strategy_1873038"": 0.11, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.11, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.11, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.11, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.11, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.2}",-0.266437118841259
0.17449163805486534,0.2,strategy_1934030|strategy_1934030_timed_200d|strategy_1934030_timed_ensemble|strategy_1934014|strategy_1934014_timed_200d|strategy_1934014_timed_ensemble|strategy_1873038|strategy_1873038_timed_200d|strategy_1873038_timed_ensemble|strategy_1934023|strategy_1934023_timed_200d|strategy_1934023_timed_ensemble|strategy_1934037|strategy_1934037_timed_200d|strategy_1934037_timed_ensemble|conditional_inverse_sleeve|tactical_etf_component|defensive_proxy_component,failed_cagr_sharpe_max_drawdown,1.0,fail,0.08999999999999997,-0.29926552440709786,-0.25,19,dynamic_grid_raw_s0.55_inv0.07_taa0.00_def0.37,1.0,1.613532945982822,2.0,API-estimated,0.9444444444444444,"{""conditional_inverse_sleeve"": 0.09, ""defensive_proxy_component"": 0.25, ""strategy_1873038"": 0.132, ""strategy_1873038_timed_200d"": 0.0, ""strategy_1873038_timed_ensemble"": 0.0, ""strategy_1934014"": 0.132, ""strategy_1934014_timed_200d"": 0.0, ""strategy_1934014_timed_ensemble"": 0.0, ""strategy_1934023"": 0.132, ""strategy_1934023_timed_200d"": 0.0, ""strategy_1934023_timed_ensemble"": 0.0, ""strategy_1934030"": 0.132, ""strategy_1934030_timed_200d"": 0.0, ""strategy_1934030_timed_ensemble"": 0.0, ""strategy_1934037"": 0.132, ""strategy_1934037_timed_200d"": 0.0, ""strategy_1934037_timed_ensemble"": 0.0, ""tactical_etf_component"": 0.0}",-0.29412097169550955
